X,Temp (K),X,M_loop_raw,X,Mf,X,M_grid,X,Mrh,X,Mih,X,Mf_fit,X,M_err,X,Mbf_dot
,250,4.817796694,0.417483607,4.81222449,0.018806976,4.81222449,0.416779106,4.81222449,-0.000736375,4.81222449,0.01954335,,,4.807229965,-0.000107401,,
,250,4.812796443,0.417069725,4.807229965,0.018806968,4.807229965,0.416367154,4.807229965,-0.000735479,4.807229965,0.019542448,,,4.802235441,-0.000106204,,
,250,4.807796191,0.416656568,4.802235441,0.018807091,4.802235441,0.415955728,4.802235441,-0.000725671,4.802235441,0.019532761,,,4.797240916,-0.000104607,,
,250,4.80279594,0.416244047,4.797240916,0.018807362,4.797240916,0.415544738,4.797240916,-0.000707368,4.797240916,0.01951473,,,4.792246391,-0.000102713,,
,250,4.797795688,0.415832069,4.792246391,0.01880779,4.792246391,0.415134094,4.792246391,-0.000681263,4.792246391,0.019489054,,,4.787251867,-0.000100627,,
,250,4.792795437,0.415420544,4.787251867,0.018808385,4.787251867,0.414723704,4.787251867,-0.000648226,4.787251867,0.019456611,,,4.782257342,-9.85E-05,,
,250,4.787795186,0.415009381,4.782257342,0.018809158,4.782257342,0.414313478,4.782257342,-0.000609177,4.782257342,0.019418335,,,4.777262817,-9.63E-05,,
,250,4.782794934,0.414598489,4.777262817,0.018810123,4.777262817,0.413903326,4.777262817,-0.000564962,4.777262817,0.019375086,,,4.772268293,-9.42E-05,,
,250,4.777794683,0.414187777,4.772268293,0.018811293,4.772268293,0.413493157,4.772268293,-0.000516392,4.772268293,0.019327685,,,4.767273768,-9.24E-05,,
,250,4.772794432,0.413777155,4.767273768,0.018812682,4.767273768,0.41308288,4.767273768,-0.000464273,4.767273768,0.019276955,,,4.762279243,-9.09E-05,,
,250,4.76779418,0.413366531,4.762279243,0.018814301,4.762279243,0.412672406,4.762279243,-0.000409416,4.762279243,0.019223717,,,4.757284719,-8.99E-05,,
,250,4.762793929,0.412955816,4.757284719,0.018816165,4.757284719,0.412261642,4.757284719,-0.000352628,4.757284719,0.019168792,,,4.752290194,-8.93E-05,,
,250,4.757793677,0.412544917,4.752290194,0.018818289,4.752290194,0.4118505,4.752290194,-0.000294717,4.752290194,0.019113006,,,4.747295669,-8.94E-05,,
,250,4.752793426,0.412133743,4.747295669,0.018820697,4.747295669,0.411438888,4.747295669,-0.000236486,4.747295669,0.019057183,,,4.742301145,-9.03E-05,,
,250,4.747793175,0.411722206,4.742301145,0.018823413,4.742301145,0.411026716,4.742301145,-0.000178736,4.742301145,0.01900215,,,4.73730662,-9.20E-05,,
,250,4.742792923,0.411310212,4.73730662,0.018826444,4.73730662,0.410613893,4.73730662,-0.000122269,4.73730662,0.018948713,,,4.732312096,-9.46E-05,,
,250,4.737792672,0.410897672,4.732312096,0.018829766,4.732312096,0.410200328,4.732312096,-6.79E-05,4.732312096,0.018897674,,,4.727317571,-9.83E-05,,
,250,4.732792421,0.410484494,4.727317571,0.018833322,4.727317571,0.409785934,4.727317571,-1.66E-05,4.727317571,0.018849897,,,4.722323046,-0.000103095,,
,250,4.727792169,0.410070588,4.722323046,0.018837038,4.722323046,0.40937065,4.722323046,3.08E-05,4.722323046,0.018806243,,,4.717328522,-0.000108985,,
,250,4.722791918,0.409655863,4.717328522,0.01884091,4.717328522,0.408954529,4.717328522,7.35E-05,4.717328522,0.018767432,,,4.712333997,-0.000115863,,
,250,4.717791667,0.409240239,4.712333997,0.018844952,4.712333997,0.408537678,4.712333997,0.000110952,4.712333997,0.018734,,,4.707339472,-0.000123626,,
,250,4.712791415,0.408823759,4.707339472,0.018849154,4.707339472,0.408120207,4.707339472,0.000142883,4.707339472,0.018706271,,,4.702344948,-0.000132151,,
,250,4.707791164,0.40840653,4.702344948,0.018853492,4.702344948,0.407702225,4.702344948,0.000169152,4.702344948,0.01868434,,,4.697350423,-0.000141316,,
,250,4.702790912,0.407988663,4.697350423,0.018857948,4.697350423,0.407283843,4.697350423,0.000189872,4.697350423,0.018668076,,,4.692355898,-0.000150997,,
,250,4.697790661,0.407570268,4.692355898,0.018862506,4.692355898,0.406865169,4.692355898,0.000205361,4.692355898,0.018657145,,,4.687361374,-0.000161069,,
,250,4.69279041,0.407151453,4.687361374,0.018867151,4.687361374,0.406446312,4.687361374,0.000216091,4.687361374,0.01865106,,,4.682366849,-0.000171411,,
,250,4.687790158,0.406732329,4.682366849,0.018871867,4.682366849,0.406027383,4.682366849,0.000222587,4.682366849,0.01864928,,,4.677372325,-0.000181897,,
,250,4.682789907,0.406313006,4.677372325,0.018876641,4.677372325,0.40560849,4.677372325,0.00022532,4.677372325,0.018651321,,,4.6723778,-0.000192404,,
,250,4.677789656,0.405893593,4.6723778,0.018881459,4.6723778,0.405189743,4.6723778,0.000224725,4.6723778,0.018656733,,,4.667383275,-0.000202809,,
,250,4.672789404,0.4054742,4.667383275,0.018886305,4.667383275,0.40477125,4.667383275,0.000221241,4.667383275,0.018665064,,,4.662388751,-0.000212987,,
,250,4.667789153,0.405054938,4.662388751,0.018891166,4.662388751,0.404353123,4.662388751,0.000215303,4.662388751,0.018675863,,,4.657394226,-0.000222816,,
,250,4.662788901,0.404635914,4.657394226,0.018896028,4.657394226,0.403935469,4.657394226,0.000207348,4.657394226,0.018688679,,,4.652399701,-0.000232171,,
,250,4.65778865,0.40421724,4.652399701,0.018900873,4.652399701,0.403518399,4.652399701,0.000197812,4.652399701,0.018703061,,,4.647405177,-0.00024093,,
,250,4.652788399,0.403799026,4.647405177,0.018905674,4.647405177,0.403102021,4.647405177,0.000187122,4.647405177,0.018718552,,,4.642410652,-0.000248967,,
,250,4.647788147,0.40338138,4.642410652,0.018910405,4.642410652,0.402686446,4.642410652,0.000175707,4.642410652,0.018734698,,,4.637416127,-0.000256161,,
,250,4.642787896,0.402964413,4.637416127,0.018915059,4.637416127,0.402271782,4.637416127,0.000163988,4.637416127,0.018751071,,,4.632421603,-0.000262386,,
,250,4.637787645,0.402548234,4.632421603,0.018919662,4.632421603,0.401858139,4.632421603,0.000152406,4.632421603,0.018767256,,,4.627427078,-0.000267522,,
,250,4.632787393,0.402132953,4.627427078,0.018924283,4.627427078,0.401445624,4.627427078,0.00014148,4.627427078,0.018782803,,,4.622432554,-0.000271475,,
,250,4.627787142,0.401718681,4.622432554,0.01892901,4.622432554,0.401034315,4.622432554,0.00013175,4.622432554,0.018797261,,,4.617438029,-0.000274285,,
,250,4.62278689,0.401305526,4.617438029,0.018933848,4.617438029,0.40062416,4.617438029,0.000123546,4.617438029,0.018810303,,,4.612443504,-0.000276062,,
,250,4.617786639,0.400893585,4.612443504,0.018938769,4.612443504,0.400215035,4.612443504,0.000117061,4.612443504,0.018821708,,,4.60744898,-0.000276919,,
,250,4.612786388,0.400482818,4.60744898,0.01894377,4.60744898,0.399806812,4.60744898,0.000112455,4.60744898,0.018831315,,,4.602454455,-0.000276974,,
,250,4.607786136,0.400073099,4.602454455,0.018948861,4.602454455,0.399399368,4.602454455,0.000109823,4.602454455,0.018839037,,,4.59745993,-0.000276347,,
,250,4.602785885,0.399664303,4.59745993,0.018954039,4.59745993,0.398992577,4.59745993,0.000109173,4.59745993,0.018844867,,,4.592465406,-0.000275157,,
,250,4.597785634,0.399256303,4.592465406,0.018959301,4.592465406,0.398586312,4.592465406,0.000110417,4.592465406,0.018848884,,,4.587470881,-0.000273523,,
,250,4.592785382,0.398848974,4.587470881,0.018964639,4.587470881,0.398180448,4.587470881,0.000113383,4.587470881,0.018851257,,,4.582476356,-0.000271565,,
,250,4.587785131,0.398442189,4.582476356,0.018970049,4.582476356,0.39777486,4.582476356,0.000117864,4.582476356,0.018852185,,,4.577481832,-0.000269403,,
,250,4.58278488,0.398035823,4.577481832,0.018975523,4.577481832,0.397369423,4.577481832,0.000123678,4.577481832,0.018851845,,,4.572487307,-0.000267154,,
,250,4.577784628,0.397629749,4.572487307,0.018981055,4.572487307,0.39696401,4.572487307,0.000130658,4.572487307,0.018850397,,,4.567492782,-0.00026494,,
,250,4.572784377,0.397223841,4.567492782,0.01898664,4.567492782,0.396558496,4.567492782,0.000138641,4.567492782,0.018847999,,,4.562498258,-0.000262879,,
,250,4.567784125,0.396817974,4.562498258,0.018992271,4.562498258,0.396152755,4.562498258,0.000147461,4.562498258,0.01884481,,,4.557503733,-0.00026109,,
,250,4.562783874,0.396412021,4.557503733,0.018997942,4.557503733,0.395746662,4.557503733,0.000156952,4.557503733,0.018840989,,,4.552509209,-0.000259694,,
,250,4.557783623,0.396005857,4.552509209,0.019003647,4.552509209,0.395340092,4.552509209,0.000166952,4.552509209,0.018836695,,,4.547514684,-0.000258809,,
,250,4.552783371,0.395599355,4.547514684,0.019009392,4.547514684,0.394932918,4.547514684,0.0001773,4.547514684,0.018832092,,,4.542520159,-0.000258554,,
,250,4.54778312,0.395192389,4.542520159,0.019015182,4.542520159,0.394525016,4.542520159,0.000187838,4.542520159,0.018827344,,,4.537525635,-0.00025905,,
,250,4.542782869,0.394784834,4.537525635,0.019021009,4.537525635,0.394116259,4.537525635,0.00019841,4.537525635,0.018822598,,,4.53253111,-0.000260415,,
,250,4.537782617,0.394376563,4.53253111,0.019026837,4.53253111,0.393706522,4.53253111,0.000208847,4.53253111,0.01881799,,,4.527536585,-0.000262768,,
,250,4.532782366,0.393967451,4.527536585,0.019032593,4.527536585,0.39329568,4.527536585,0.000218941,4.527536585,0.018813652,,,4.522542061,-0.00026621,,
,250,4.527782114,0.393557371,4.522542061,0.019038179,4.522542061,0.392883625,4.522542061,0.000228457,4.522542061,0.018809722,,,4.517547536,-0.000270739,,
,250,4.522781863,0.393146197,4.517547536,0.019043552,4.517547536,0.392470356,4.517547536,0.000237257,4.517547536,0.018806295,,,4.512553011,-0.00027627,,
,250,4.517781612,0.39273381,4.512553011,0.019048711,4.512553011,0.392055948,4.512553011,0.000245287,4.512553011,0.018803425,,,4.507558487,-0.00028271,,
,250,4.51278136,0.392320195,4.507558487,0.019053627,4.507558487,0.391640484,4.507558487,0.000252474,4.507558487,0.018801154,,,4.502563962,-0.000289948,,
,250,4.507781109,0.391905432,4.502563962,0.019058255,4.502563962,0.391224044,4.502563962,0.000258745,4.502563962,0.01879951,,,4.497569438,-0.000297862,,
,250,4.502780858,0.3914896,4.497569438,0.019062549,4.497569438,0.390806709,4.497569438,0.000264039,4.497569438,0.018798511,,,4.492574913,-0.000306336,,
,250,4.497780606,0.391072781,4.492574913,0.019066471,4.492574913,0.39038856,4.492574913,0.000268321,4.492574913,0.018798151,,,4.487580388,-0.000315248,,
,250,4.492780355,0.390655057,4.487580388,0.01906998,4.487580388,0.389969677,4.487580388,0.000271584,4.487580388,0.018798396,,,4.482585864,-0.000324479,,
,250,4.487780104,0.390236507,4.482585864,0.019073036,4.482585864,0.389550141,4.482585864,0.00027384,4.482585864,0.018799196,,,4.477591339,-0.000333911,,
,250,4.482779852,0.389817214,4.477591339,0.019075601,4.477591339,0.389130033,4.477591339,0.000275095,4.477591339,0.018800506,,,4.472596814,-0.000343425,,
,250,4.477779601,0.389397258,4.472596814,0.019077637,4.472596814,0.388709434,4.472596814,0.00027535,4.472596814,0.018802287,,,4.46760229,-0.0003529,,
,250,4.472779349,0.38897672,4.46760229,0.019079105,4.46760229,0.388288424,4.46760229,0.000274603,4.46760229,0.018804502,,,4.462607765,-0.000362217,,
,250,4.467779098,0.388555681,4.462607765,0.019079966,4.462607765,0.387867084,4.462607765,0.000272855,4.462607765,0.018807111,,,4.45761324,-0.000371258,,
,250,4.462778847,0.388134223,4.45761324,0.019080182,4.45761324,0.387445496,4.45761324,0.000270104,4.45761324,0.018810078,,,4.452618716,-0.000379903,,
,250,4.457778595,0.387712426,4.452618716,0.019079714,4.452618716,0.387023739,4.452618716,0.000266351,4.452618716,0.018813363,,,4.447624191,-0.000388032,,
,250,4.452778344,0.387290371,4.447624191,0.019078523,4.447624191,0.386601895,4.447624191,0.000261593,4.447624191,0.018816929,,,4.442629667,-0.000395527,,
,250,4.447778093,0.38686814,4.442629667,0.019076567,4.442629667,0.386180044,4.442629667,0.000255831,4.442629667,0.018820736,,,4.437635142,-0.000402268,,
,250,4.442777841,0.386445814,4.437635142,0.019073805,4.437635142,0.385758267,4.437635142,0.000249066,4.437635142,0.01882474,,,4.432640617,-0.000408135,,
,250,4.43777759,0.386023473,4.432640617,0.019070196,4.432640617,0.385336645,4.432640617,0.000241303,4.432640617,0.018828893,,,4.427646093,-0.00041301,,
,250,4.432777338,0.385601198,4.427646093,0.019065701,4.427646093,0.384915258,4.427646093,0.00023254,4.427646093,0.01883316,,,4.422651568,-0.000416776,,
,250,4.427777087,0.385179071,4.422651568,0.019060304,4.422651568,0.384494186,4.422651568,0.000222776,4.422651568,0.018837527,,,4.417657043,-0.000419331,,
,250,4.422776836,0.384757173,4.417657043,0.019054004,4.417657043,0.384073491,4.417657043,0.000212051,4.417657043,0.018841953,,,4.412662519,-0.000420591,,
,250,4.417776584,0.384335585,4.412662519,0.019046821,4.412662519,0.383653217,4.412662519,0.000200449,4.412662519,0.018846372,,,4.407667994,-0.000420494,,
,250,4.412776333,0.383914369,4.407667994,0.019038811,4.407667994,0.38323341,4.407667994,0.000188067,4.407667994,0.018850743,,,4.402673469,-0.000419081,,
,250,4.407776082,0.383493573,4.402673469,0.019030065,4.402673469,0.382814114,4.402673469,0.000175012,4.402673469,0.018855053,,,4.397678945,-0.000416432,,
,250,4.40277583,0.38307324,4.397678945,0.019020701,4.397678945,0.382395372,4.397678945,0.000161399,4.397678945,0.018859302,,,4.39268442,-0.00041263,,
,250,4.397775579,0.382653415,4.39268442,0.019010852,4.39268442,0.381977231,4.39268442,0.000147359,4.39268442,0.018863493,,,4.387689895,-0.000407759,,
,250,4.392775328,0.382234143,4.387689895,0.019000656,4.387689895,0.381559733,4.387689895,0.000133034,4.387689895,0.018867623,,,4.382695371,-0.000401901,,
,250,4.387775076,0.381815468,4.382695371,0.018990245,4.382695371,0.381142923,4.382695371,0.000118571,4.382695371,0.018871674,,,4.377700846,-0.00039514,,
,250,4.382774825,0.381397435,4.377700846,0.018979746,4.377700846,0.380726847,4.377700846,0.000104116,4.377700846,0.01887563,,,4.372706322,-0.000387557,,
,250,4.377774573,0.380980088,4.372706322,0.018969286,4.372706322,0.380311547,4.372706322,8.98E-05,4.372706322,0.018879476,,,4.367711797,-0.000379237,,
,250,4.372774322,0.380563472,4.367711797,0.018958992,4.367711797,0.379897069,4.367711797,7.58E-05,4.367711797,0.018883198,,,4.362717272,-0.000370262,,
,250,4.367774071,0.380147631,4.362717272,0.018948993,4.362717272,0.379483457,4.362717272,6.22E-05,4.362717272,0.01888678,,,4.357722748,-0.000360714,,
,250,4.362773819,0.379732611,4.357722748,0.018939414,4.357722748,0.379070755,4.357722748,4.92E-05,4.357722748,0.018890208,,,4.352728223,-0.000350678,,
,250,4.357773568,0.379318454,4.352728223,0.018930384,4.352728223,0.378659008,4.352728223,3.69E-05,4.352728223,0.018893468,,,4.347733698,-0.000340235,,
,250,4.352773317,0.378905207,4.347733698,0.018922021,4.347733698,0.37824826,4.347733698,2.55E-05,4.347733698,0.018896541,,,4.342739174,-0.00032947,,
,250,4.347773065,0.378492913,4.342739174,0.018914441,4.342739174,0.377838555,4.342739174,1.50E-05,4.342739174,0.018899407,,,4.337744649,-0.000318464,,
,250,4.342772814,0.378081617,4.337744649,0.018907772,4.337744649,0.377429938,4.337744649,5.71E-06,4.337744649,0.018902061,,,4.332750124,-0.0003073,,
,250,4.337772562,0.377671364,4.332750124,0.018902178,4.332750124,0.377022453,4.332750124,-2.35E-06,4.332750124,0.018904523,,,4.3277556,-0.000296063,,
,250,4.332772311,0.377262198,4.3277556,0.018897858,4.3277556,0.376616145,4.3277556,-8.96E-06,4.3277556,0.018906813,,,4.322761075,-0.000284842,,
,250,4.32777206,0.376854164,4.322761075,0.018895019,4.322761075,0.376211051,4.322761075,-1.39E-05,4.322761075,0.018908929,,,4.317766551,-0.000273808,,
,250,4.322771808,0.376447306,4.317766551,0.018893787,4.317766551,0.375807125,4.317766551,-1.71E-05,4.317766551,0.018910894,,,4.312772026,-0.000263229,,
,250,4.317771557,0.376041667,4.312772026,0.018894175,4.312772026,0.37540423,4.312772026,-1.86E-05,4.312772026,0.01891276,,,4.307777501,-0.00025335,,
,250,4.312771306,0.375637209,4.307777501,0.018896161,4.307777501,0.375002218,4.307777501,-1.84E-05,4.307777501,0.018914545,,,4.302782977,-0.000244257,,
,250,4.307771054,0.375233793,4.302782977,0.018899683,4.302782977,0.374600944,4.302782977,-1.65E-05,4.302782977,0.018916225,,,4.297788452,-0.000235958,,
,250,4.302770803,0.374831272,4.297788452,0.018904631,4.297788452,0.374200261,4.297788452,-1.31E-05,4.297788452,0.018917745,,,4.292793927,-0.000228461,,
,250,4.297770552,0.3744295,4.292793927,0.018910855,4.292793927,0.373800024,4.292793927,-8.18E-06,4.292793927,0.018919038,,,4.287799403,-0.000221771,,
,250,4.2927703,0.374028329,4.287799403,0.018918197,4.287799403,0.373400085,4.287799403,-1.85E-06,4.287799403,0.018920052,,,4.282804878,-0.000215891,,
,250,4.287770049,0.373627614,4.282804878,0.018926509,4.282804878,0.3730003,4.282804878,5.75E-06,4.282804878,0.01892076,,,4.277810353,-0.000210829,,
,250,4.282769797,0.373227208,4.277810353,0.018935651,4.277810353,0.372600522,4.277810353,1.45E-05,4.277810353,0.018921139,,,4.272815829,-0.000206589,,
,250,4.277769546,0.372826963,4.272815829,0.018945482,4.272815829,0.372200605,4.272815829,2.43E-05,4.272815829,0.018921158,,,4.267821304,-0.000203177,,
,250,4.272769295,0.372426734,4.267821304,0.01895586,4.267821304,0.371800402,4.267821304,3.51E-05,4.267821304,0.018920789,,,4.262826779,-0.000200598,,
,250,4.267769043,0.372026374,4.262826779,0.018966645,4.262826779,0.371399768,4.262826779,4.66E-05,4.262826779,0.01892,,,4.257832255,-0.000198857,,
,250,4.262768792,0.371625736,4.257832255,0.018977696,4.257832255,0.370998557,4.257832255,5.89E-05,4.257832255,0.018918761,,,4.25283773,-0.000197959,,
,250,4.257768541,0.371224674,4.25283773,0.018988874,4.25283773,0.370596623,4.25283773,7.18E-05,4.25283773,0.018917043,,,4.247843206,-0.000197911,,
,250,4.252768289,0.37082304,4.247843206,0.019000046,4.247843206,0.370193819,4.247843206,8.52E-05,4.247843206,0.018914821,,,4.242848681,-0.000198717,,
,250,4.247768038,0.37042069,4.242848681,0.019011094,4.242848681,0.369789999,4.242848681,9.90E-05,4.242848681,0.018912074,,,4.237854156,-0.000200382,,
,250,4.242767786,0.370017475,4.237854156,0.019021878,4.237854156,0.369385017,4.237854156,0.000113108,4.237854156,0.01890877,,,4.232859632,-0.000202912,,
,250,4.237767535,0.369613249,4.232859632,0.019032218,4.232859632,0.368978727,4.232859632,0.000127369,4.232859632,0.018904849,,,4.227865107,-0.000206312,,
,250,4.232767284,0.369207866,4.227865107,0.019041882,4.227865107,0.368570984,4.227865107,0.000141651,4.227865107,0.018900231,,,4.222870582,-0.000210581,,
,250,4.227767032,0.368801179,4.222870582,0.019050599,4.222870582,0.368161648,4.222870582,0.00015577,4.222870582,0.018894829,,,4.217876058,-0.000215601,,
,250,4.222766781,0.368393041,4.217876058,0.019058181,4.217876058,0.367750694,4.217876058,0.000169611,4.217876058,0.01888857,,,4.212881533,-0.000221101,,
,250,4.21776653,0.367983308,4.212881533,0.019064578,4.212881533,0.367338255,4.212881533,0.000183166,4.212881533,0.018881412,,,4.207887008,-0.000226811,,
,250,4.212766278,0.367571949,4.207887008,0.019069745,4.207887008,0.366924474,4.207887008,0.000196399,4.207887008,0.018873345,,,4.202892484,-0.000232565,,
,250,4.207766027,0.367159094,4.202892484,0.019073654,4.202892484,0.366509494,4.202892484,0.000209251,4.202892484,0.018864403,,,4.197897959,-0.000238251,,
,250,4.202765776,0.366744888,4.197897959,0.019076314,4.197897959,0.36609346,4.197897959,0.00022165,4.197897959,0.018854663,,,4.192903435,-0.000243761,,
,250,4.197765524,0.366329476,4.192903435,0.019077763,4.192903435,0.365676516,4.192903435,0.000233524,4.192903435,0.018844239,,,4.18790891,-0.000248989,,
,250,4.192765273,0.365913001,4.18790891,0.019078052,4.18790891,0.365258805,4.18790891,0.000244799,4.18790891,0.018833253,,,4.182914385,-0.000253829,,
,250,4.187765021,0.365495608,4.182914385,0.019077221,4.182914385,0.36484047,4.182914385,0.000255398,4.182914385,0.018821823,,,4.177919861,-0.000258173,,
,250,4.18276477,0.365077441,4.177919861,0.019075308,4.177919861,0.364421656,4.177919861,0.000265245,4.177919861,0.018810063,,,4.172925336,-0.000261914,,
,250,4.177764519,0.364658644,4.172925336,0.019072351,4.172925336,0.364002507,4.172925336,0.000274265,4.172925336,0.018798086,,,4.167930811,-0.000264946,,
,250,4.172764267,0.364239362,4.167930811,0.019068386,4.167930811,0.363583166,4.167930811,0.000282383,4.167930811,0.018786002,,,4.162936287,-0.000267162,,
,250,4.167764016,0.363819738,4.162936287,0.019063449,4.162936287,0.363163777,4.162936287,0.000289525,4.162936287,0.018773925,,,4.157941762,-0.000268455,,
