X,Temp (K),X,M_loop_raw,X,Mf,X,M_grid,X,Mrh,X,Mih,X,Mf_fit,X,M_err,X,Mbf_dot
,250,4.965828361,0.378235102,4.957095522,0.014013967,4.957095522,0.377246347,4.957095522,0.000981854,4.957095522,0.013032113,,,4.952103483,-8.73E-05,,
,250,4.960827808,0.37795131,4.952103483,0.01407682,4.952103483,0.37696319,4.952103483,0.001010028,4.952103483,0.013066791,,,4.947111443,-6.73E-05,,
,250,4.955827255,0.377662446,4.947111443,0.014135066,4.947111443,0.37667499,4.947111443,0.00103656,4.947111443,0.013098506,,,4.942119403,-4.77E-05,,
,250,4.950826701,0.377368122,4.942119403,0.014188474,4.942119403,0.376381362,4.942119403,0.001061384,4.942119403,0.013127089,,,4.937127363,-2.86E-05,,
,250,4.945826148,0.377067945,4.937127363,0.014236904,4.937127363,0.376081915,4.937127363,0.001084482,4.937127363,0.013152422,,,4.932135323,-1.00E-05,,
,250,4.940825595,0.376761527,4.932135323,0.014280308,4.932135323,0.375776263,4.932135323,0.00110588,4.932135323,0.013174428,,,4.927143284,7.69E-06,,
,250,4.935825042,0.376448477,4.927143284,0.014318643,4.927143284,0.375464017,4.927143284,0.001125608,4.927143284,0.013193035,,,4.922151244,2.42E-05,,
,250,4.930824489,0.376128405,4.922151244,0.014351843,4.922151244,0.375144788,4.922151244,0.001143683,4.922151244,0.01320816,,,4.917159204,3.87E-05,,
,250,4.925823935,0.375800922,4.917159204,0.014379807,4.917159204,0.37481819,4.917159204,0.001160107,4.917159204,0.0132197,,,4.912167164,5.05E-05,,
,250,4.920823382,0.375465712,4.912167164,0.014402465,4.912167164,0.374483906,4.912167164,0.001174878,4.912167164,0.013227586,,,4.907175124,5.94E-05,,
,250,4.915822829,0.375123033,4.907175124,0.01442021,4.907175124,0.374142166,4.907175124,0.001188139,4.907175124,0.013232071,,,4.902183085,6.56E-05,,
,250,4.910822276,0.374773404,4.902183085,0.014433583,4.902183085,0.373793475,4.902183085,0.001200072,4.902183085,0.013233511,,,4.897191045,6.92E-05,,
,250,4.905821722,0.374417342,4.897191045,0.014443018,4.897191045,0.373438348,4.897191045,0.001210805,4.897191045,0.013232213,,,4.892199005,7.03E-05,,
,250,4.900821169,0.374055367,4.892199005,0.014448908,4.892199005,0.373077301,4.892199005,0.001220445,4.892199005,0.013228463,,,4.887206965,6.90E-05,,
,250,4.895820616,0.373687996,4.887206965,0.014451646,4.887206965,0.372710849,4.887206965,0.001229099,4.887206965,0.013222547,,,4.882214925,6.54E-05,,
,250,4.890820063,0.373315749,4.882214925,0.014451622,4.882214925,0.37233951,4.882214925,0.001236874,4.882214925,0.013214748,,,4.877222886,5.97E-05,,
,250,4.885819509,0.372939144,4.877222886,0.01444923,4.877222886,0.371963798,4.877222886,0.001243878,4.877222886,0.013205352,,,4.872230846,5.20E-05,,
,250,4.880818956,0.3725587,4.872230846,0.014444861,4.872230846,0.37158423,4.872230846,0.001250216,4.872230846,0.013194645,,,4.867238806,4.25E-05,,
,250,4.875818403,0.372174935,4.867238806,0.014438906,4.867238806,0.371201322,4.867238806,0.001255995,4.867238806,0.013182912,,,4.862246766,3.12E-05,,
,250,4.87081785,0.371788369,4.862246766,0.014431758,4.862246766,0.37081559,4.862246766,0.001261322,4.862246766,0.013170437,,,4.857254726,1.82E-05,,
,250,4.865817297,0.371399519,4.857254726,0.014423809,4.857254726,0.37042755,4.857254726,0.001266304,4.857254726,0.013157505,,,4.852262687,3.74E-06,,
,250,4.860816743,0.371008905,4.852262687,0.01441545,4.852262687,0.370037718,4.852262687,0.001271047,4.852262687,0.013144402,,,4.847270647,-1.21E-05,,
,250,4.85581619,0.370617044,4.847270647,0.014407065,4.847270647,0.369646609,4.847270647,0.001275655,4.847270647,0.01313141,,,4.842278607,-2.92E-05,,
,250,4.850815637,0.370224457,4.842278607,0.014398999,4.842278607,0.369254741,4.842278607,0.001280211,4.842278607,0.013118788,,,4.837286567,-4.74E-05,,
,250,4.845815084,0.36983166,4.837286567,0.014391521,4.837286567,0.368862628,4.837286567,0.001284759,4.837286567,0.013106762,,,4.832294527,-6.67E-05,,
,250,4.84081453,0.369439174,4.832294527,0.014384827,4.832294527,0.368470787,4.832294527,0.001289309,4.832294527,0.013095518,,,4.827302488,-8.67E-05,,
,250,4.835813977,0.369047517,4.827302488,0.014379091,4.827302488,0.368079735,4.827302488,0.001293859,4.827302488,0.013085232,,,4.822310448,-0.000107245,,
,250,4.830813424,0.368657206,4.822310448,0.014374501,4.822310448,0.367689986,4.822310448,0.001298413,4.822310448,0.013076088,,,4.817318408,-0.000127529,,
,250,4.825812871,0.368268762,4.817318408,0.014371258,4.817318408,0.367302057,4.817318408,0.001302983,4.817318408,0.013068275,,,4.812326368,-0.000146952,,
,250,4.820812317,0.36788266,4.812326368,0.01436955,4.812326368,0.366916425,4.812326368,0.001307586,4.812326368,0.013061963,,,4.807334328,-0.000165243,,
,250,4.815811764,0.367498976,4.807334328,0.014369246,4.807334328,0.366533196,4.807334328,0.00131217,4.807334328,0.013057077,,,4.802342289,-0.000182365,,
,250,4.810811211,0.367117562,4.802342289,0.014370074,4.802342289,0.366152242,4.802342289,0.00131665,4.802342289,0.013053423,,,4.797350249,-0.000198301,,
,250,4.805810658,0.366738268,4.797350249,0.014371828,4.797350249,0.365773414,4.797350249,0.001320983,4.797350249,0.013050845,,,4.792358209,-0.000213036,,
,250,4.800810104,0.366360945,4.792358209,0.014374341,4.792358209,0.365396563,4.792358209,0.001325141,4.792358209,0.013049199,,,4.787366169,-0.000226551,,
,250,4.795809551,0.365985445,4.787366169,0.014377446,4.787366169,0.36502154,4.787366169,0.001329099,4.787366169,0.013048347,,,4.782374129,-0.000238831,,
,250,4.790808998,0.365611616,4.782374129,0.014380979,4.782374129,0.364648197,4.782374129,0.00133283,4.782374129,0.013048149,,,4.77738209,-0.000249858,,
,250,4.785808445,0.36523931,4.77738209,0.014384775,4.77738209,0.364276384,4.77738209,0.001336311,4.77738209,0.013048464,,,4.77239005,-0.000259618,,
,250,4.780807892,0.364868376,4.77239005,0.014388667,4.77239005,0.363905954,4.77239005,0.001339514,4.77239005,0.013049153,,,4.76739801,-0.000268092,,
,250,4.775807338,0.364498667,4.76739801,0.014392491,4.76739801,0.363536757,4.76739801,0.001342415,4.76739801,0.013050076,,,4.76240597,-0.000275264,,
,250,4.770806785,0.364130031,4.76240597,0.014396081,4.76240597,0.363168645,4.76240597,0.001344988,4.76240597,0.013051093,,,4.75741393,-0.000281118,,
,250,4.765806232,0.363762319,4.75741393,0.014399272,4.75741393,0.362801468,4.75741393,0.001347207,4.75741393,0.013052065,,,4.752421891,-0.000285637,,
,250,4.760805679,0.363395383,4.752421891,0.014401898,4.752421891,0.362435079,4.752421891,0.001349047,4.752421891,0.013052851,,,4.747429851,-0.000288805,,
,250,4.755805125,0.363029072,4.747429851,0.014403798,4.747429851,0.362069327,4.747429851,0.001350484,4.747429851,0.013053314,,,4.742437811,-0.000290605,,
,250,4.750804572,0.362663237,4.742437811,0.014404825,4.742437811,0.361704065,4.742437811,0.001351502,4.742437811,0.013053322,,,4.737445771,-0.00029102,,
,250,4.745804019,0.362297728,4.737445771,0.014404871,4.737445771,0.361339144,4.737445771,0.001352105,4.737445771,0.013052766,,,4.732453731,-0.000290034,,
,250,4.740803466,0.361932395,4.732453731,0.01440387,4.732453731,0.360974415,4.732453731,0.001352315,4.732453731,0.013051554,,,4.727461692,-0.000287649,,
,250,4.735802912,0.36156709,4.727461692,0.014401786,4.727461692,0.360609729,4.727461692,0.001352174,4.727461692,0.013049613,,,4.722469652,-0.000283969,,
,250,4.730802359,0.361201663,4.722469652,0.014398612,4.722469652,0.360244938,4.722469652,0.001351733,4.722469652,0.013046879,,,4.717477612,-0.000279239,,
,250,4.725801806,0.360835964,4.717477612,0.014394362,4.717477612,0.359879892,4.717477612,0.001351057,4.717477612,0.013043305,,,4.712485572,-0.000273729,,
,250,4.720801253,0.360469848,4.712485572,0.014389077,4.712485572,0.359514447,4.712485572,0.001350218,4.712485572,0.01303886,,,4.707493532,-0.000267651,,
,250,4.7158007,0.360103234,4.707493532,0.014382865,4.707493532,0.359148515,4.707493532,0.001349251,4.707493532,0.013033614,,,4.702501493,-0.000261168,,
,250,4.710800146,0.35973609,4.702501493,0.014375868,4.702501493,0.358782058,4.702501493,0.001348166,4.702501493,0.013027702,,,4.697509453,-0.000254433,,
,250,4.705799593,0.359368384,4.697509453,0.014368218,4.697509453,0.358415045,4.697509453,0.001346961,4.697509453,0.013021258,,,4.692517413,-0.000247604,,
,250,4.70079904,0.359000086,4.692517413,0.014360043,4.692517413,0.358047445,4.692517413,0.001345631,4.692517413,0.013014411,,,4.687525373,-0.000240836,,
,250,4.695798487,0.358631163,4.687525373,0.014351465,4.687525373,0.357679226,4.687525373,0.001344172,4.687525373,0.013007293,,,4.682533333,-0.000234284,,
,250,4.690797933,0.358261584,4.682533333,0.014342609,4.682533333,0.357310358,4.682533333,0.001342577,4.682533333,0.013000032,,,4.677541294,-0.000228103,,
,250,4.68579738,0.357891319,4.677541294,0.0143336,4.677541294,0.35694081,4.677541294,0.00134084,4.677541294,0.01299276,,,4.672549254,-0.00022245,,
,250,4.680796827,0.357520335,4.672549254,0.014324562,4.672549254,0.356570549,4.672549254,0.001338957,4.672549254,0.012985605,,,4.667557214,-0.00021748,,
,250,4.675796274,0.357148602,4.667557214,0.014315619,4.667557214,0.356199546,4.667557214,0.001336921,4.667557214,0.012978697,,,4.662565174,-0.000213348,,
,250,4.67079572,0.356776087,4.662565174,0.014306896,4.662565174,0.355827768,4.662565174,0.001334728,4.662565174,0.012972168,,,4.657573134,-0.00021021,,
,250,4.665795167,0.356402761,4.657573134,0.014298516,4.657573134,0.355455186,4.657573134,0.001332371,4.657573134,0.012966145,,,4.652581095,-0.000208221,,
,250,4.660794614,0.356028591,4.652581095,0.014290605,4.652581095,0.355081766,4.652581095,0.001329845,4.652581095,0.01296076,,,4.647589055,-0.000207537,,
,250,4.655794061,0.355653547,4.647589055,0.014283286,4.647589055,0.354707479,4.647589055,0.001327144,4.647589055,0.012956142,,,4.642597015,-0.000208313,,
,250,4.650793507,0.355277596,4.642597015,0.014276666,4.642597015,0.354332294,4.642597015,0.001324254,4.642597015,0.012952412,,,4.637604975,-0.000210705,,
,250,4.645792954,0.354900708,4.637604975,0.014270826,4.637604975,0.353956178,4.637604975,0.001321148,4.637604975,0.012949678,,,4.632612935,-0.000214868,,
,250,4.640792401,0.354522851,4.632612935,0.014265805,4.632612935,0.353579101,4.632612935,0.001317776,4.632612935,0.012948028,,,4.627620896,-0.000220946,,
,250,4.635791848,0.354143995,4.627620896,0.014261593,4.627620896,0.353201033,4.627620896,0.001314068,4.627620896,0.012947525,,,4.622628856,-0.000229004,,
,250,4.630791295,0.353764106,4.622628856,0.014258115,4.622628856,0.35282194,4.622628856,0.001309918,4.622628856,0.012948198,,,4.617636816,-0.000238974,,
,250,4.625790741,0.353383156,4.617636816,0.014255228,4.617636816,0.352441794,4.617636816,0.001305185,4.617636816,0.012950043,,,4.612644776,-0.000250754,,
,250,4.620790188,0.353001117,4.612644776,0.014252726,4.612644776,0.352060566,4.612644776,0.001299708,4.612644776,0.012953018,,,4.607652736,-0.000264141,,
,250,4.615789635,0.352618076,4.607652736,0.014250446,4.607652736,0.351678328,4.607652736,0.00129345,4.607652736,0.012956995,,,4.602660697,-0.000278835,,
,250,4.610789082,0.352234224,4.602660697,0.014248289,4.602660697,0.351295252,4.602660697,0.001286496,4.602660697,0.012961793,,,4.597668657,-0.000294514,,
,250,4.605788528,0.351849752,4.597668657,0.014246146,4.597668657,0.35091153,4.597668657,0.001278936,4.597668657,0.01296721,,,4.592676617,-0.000310855,,
,250,4.600787975,0.351464854,4.592676617,0.01424389,4.592676617,0.350527353,4.592676617,0.001270854,4.592676617,0.012973035,,,4.587684577,-0.000327538,,
,250,4.595787422,0.351079722,4.587684577,0.01424139,4.587684577,0.350142913,4.587684577,0.001262332,4.587684577,0.012979058,,,4.582692537,-0.000344239,,
,250,4.590786869,0.35069455,4.582692537,0.014238518,4.582692537,0.349758403,4.582692537,0.00125345,4.582692537,0.012985067,,,4.577700498,-0.000360639,,
,250,4.585786315,0.35030953,4.577700498,0.014235142,4.577700498,0.349374015,4.577700498,0.001244291,4.577700498,0.01299085,,,4.572708458,-0.000376414,,
,250,4.580785762,0.349924855,4.572708458,0.014231133,4.572708458,0.348989939,4.572708458,0.001234937,4.572708458,0.012996196,,,4.567716418,-0.000391243,,
,250,4.575785209,0.349540719,4.567716418,0.014226361,4.567716418,0.348606368,4.567716418,0.001225468,4.567716418,0.013000893,,,4.562724378,-0.000404804,,
,250,4.570784656,0.349157313,4.562724378,0.014220697,4.562724378,0.348223495,4.562724378,0.001215967,4.562724378,0.01300473,,,4.557732338,-0.000416775,,
,250,4.565784102,0.348774831,4.557732338,0.01421401,4.557732338,0.34784151,4.557732338,0.001206516,4.557732338,0.013007494,,,4.552740299,-0.000426835,,
,250,4.560783549,0.348393465,4.552740299,0.014206171,4.552740299,0.347460605,4.552740299,0.001197196,4.552740299,0.013008975,,,4.547748259,-0.000434662,,
,250,4.555782996,0.34801341,4.547748259,0.01419705,4.547748259,0.347080974,4.547748259,0.001188089,4.547748259,0.013008961,,,4.542756219,-0.000439934,,
,250,4.550782443,0.347634856,4.542756219,0.014186534,4.542756219,0.346702807,4.542756219,0.001179285,4.542756219,0.013007249,,,4.537764179,-0.000442329,,
,250,4.54578189,0.347257999,4.537764179,0.014174547,4.537764179,0.346326296,4.537764179,0.001170893,4.537764179,0.013003654,,,4.532772139,-0.000441525,,
,250,4.540781336,0.346883029,4.532772139,0.014161062,4.532772139,0.345951634,4.532772139,0.001163045,4.532772139,0.012998017,,,4.5277801,-0.000437211,,
,250,4.535780783,0.34651014,4.5277801,0.014146128,4.5277801,0.345579012,4.5277801,0.001155914,4.5277801,0.012990214,,,4.52278806,-0.000429161,,
,250,4.53078023,0.346139526,4.52278806,0.014129912,4.52278806,0.345208622,4.52278806,0.001149728,4.52278806,0.012980184,,,4.51779602,-0.000417329,,
,250,4.525779677,0.345771378,4.51779602,0.014112703,4.51779602,0.344840656,4.51779602,0.00114478,4.51779602,0.012967923,,,4.51280398,-0.00040173,,
,250,4.520779123,0.345405881,4.51280398,0.014094904,4.51280398,0.344475298,4.51280398,0.001141408,4.51280398,0.012953495,,,4.50781194,-0.000382584,,
,250,4.51577857,0.345042971,4.50781194,0.014076827,4.50781194,0.344112531,4.50781194,0.001139764,4.50781194,0.012937063,,,4.5028199,-0.000360376,,
,250,4.510778017,0.344682315,4.5028199,0.014058605,4.5028199,0.343752071,4.5028199,0.001139759,4.5028199,0.012918846,,,4.497827861,-0.000335649,,
,250,4.505777464,0.344323565,4.497827861,0.014040385,4.497827861,0.343393574,4.497827861,0.001141285,4.497827861,0.012899099,,,4.492835821,-0.00030895,,
,250,4.50077691,0.343966373,4.492835821,0.014022358,4.492835821,0.343036696,4.492835821,0.001144255,4.492835821,0.012878103,,,4.487843781,-0.000280826,,
,250,4.495776357,0.343610391,4.487843781,0.014004725,4.487843781,0.342681089,4.487843781,0.001148585,4.487843781,0.01285614,,,4.482851741,-0.000251825,,
,250,4.490775804,0.343255273,4.482851741,0.013987688,4.482851741,0.342326409,4.482851741,0.001154193,4.482851741,0.012833494,,,4.477859701,-0.000222492,,
,250,4.485775251,0.342900669,4.477859701,0.013971446,4.477859701,0.34197231,4.477859701,0.001160996,4.477859701,0.01281045,,,4.472867662,-0.000193375,,
,250,4.480774698,0.342546233,4.472867662,0.013956202,4.472867662,0.341618444,4.472867662,0.001168911,4.472867662,0.01278729,,,4.467875622,-0.00016502,,
,250,4.475774144,0.342191618,4.467875622,0.013942155,4.467875622,0.341264468,4.467875622,0.001177856,4.467875622,0.012764299,,,4.462883582,-0.000137975,,
,250,4.470773591,0.341836474,4.462883582,0.013929508,4.462883582,0.340910034,4.462883582,0.001187747,4.462883582,0.012741761,,,4.457891542,-0.000112786,,
,250,4.465773038,0.341480455,4.457891542,0.01391846,4.457891542,0.340554797,4.457891542,0.001198501,4.457891542,0.012719959,,,4.452899502,-9.00E-05,,
,250,4.460772485,0.341123213,4.452899502,0.013909214,4.452899502,0.340198411,4.452899502,0.001210037,4.452899502,0.012699177,,,4.447907463,-7.02E-05,,
,250,4.455771931,0.340764401,4.447907463,0.013901968,4.447907463,0.339840531,4.447907463,0.00122227,4.447907463,0.012679699,,,4.442915423,-5.38E-05,,
,250,4.450771378,0.34040367,4.442915423,0.013896908,4.442915423,0.339480809,4.442915423,0.001235109,4.442915423,0.012661799,,,4.437923383,-4.15E-05,,
,250,4.445770825,0.340040674,4.437923383,0.013894165,4.437923383,0.339118901,4.437923383,0.001248438,4.437923383,0.012645728,,,4.432931343,-3.38E-05,,
,250,4.440770272,0.339675064,4.432931343,0.013893808,4.432931343,0.338754461,4.432931343,0.001262107,4.432931343,0.012631702,,,4.427939303,-3.12E-05,,
,250,4.435769718,0.339306493,4.427939303,0.013895787,4.427939303,0.338387142,4.427939303,0.001275907,4.427939303,0.01261988,,,4.422947264,-3.42E-05,,
,250,4.430769165,0.338934613,4.422947264,0.013899853,4.422947264,0.338016599,4.422947264,0.001289532,4.422947264,0.012610321,,,4.417955224,-4.30E-05,,
,250,4.425768612,0.338559076,4.417955224,0.013905534,4.417955224,0.337642486,4.417955224,0.001302561,4.417955224,0.012602973,,,4.412963184,-5.76E-05,,
,250,4.420768059,0.338179547,4.412963184,0.013912145,4.412963184,0.337264466,4.412963184,0.001314474,4.412963184,0.012597671,,,4.407971144,-7.77E-05,,
,250,4.415767505,0.337796148,4.407971144,0.013919156,4.407971144,0.336882564,4.407971144,0.00132493,4.407971144,0.012594226,,,4.402979104,-0.000102619,,
,250,4.410766952,0.33740961,4.402979104,0.013926431,4.402979104,0.336497373,4.402979104,0.001333923,4.402979104,0.012592508,,,4.397987065,-0.000131212,,
,250,4.405766399,0.337020702,4.397987065,0.013933843,4.397987065,0.336109651,4.397987065,0.001341485,4.397987065,0.012592358,,,4.392995025,-0.000162499,,
,250,4.400765846,0.336630197,4.392995025,0.013941166,4.392995025,0.335720167,4.392995025,0.001347601,4.392995025,0.012593565,,,4.388002985,-0.000195461,,
,250,4.395765293,0.336238864,4.388002985,0.01394815,4.388002985,0.335329687,4.388002985,0.001352243,4.388002985,0.012595907,,,4.383010945,-0.000229081,,
,250,4.390764739,0.335847475,4.383010945,0.013954543,4.383010945,0.334938977,4.383010945,0.001355383,4.383010945,0.01259916,,,4.378018905,-0.000262339,,
,250,4.385764186,0.335456802,4.378018905,0.013960095,4.378018905,0.334548805,4.378018905,0.001356994,4.378018905,0.012603101,,,4.373026866,-0.000294218,,
,250,4.380763633,0.335067613,4.373026866,0.013964554,4.373026866,0.334159938,4.373026866,0.001357046,4.373026866,0.012607508,,,4.368034826,-0.000323699,,
,250,4.37576308,0.334680682,4.368034826,0.013967668,4.368034826,0.333773143,4.368034826,0.001355512,4.368034826,0.012612156,,,4.363042786,-0.000349763,,
,250,4.370762526,0.334296778,4.363042786,0.013969186,4.363042786,0.333389187,4.363042786,0.001352363,4.363042786,0.012616823,,,4.358050746,-0.000371393,,
,250,4.365761973,0.333916673,4.358050746,0.013968857,4.358050746,0.333008837,4.358050746,0.001347572,4.358050746,0.012621285,,,4.353058706,-0.000387569,,
,250,4.36076142,0.333541138,4.353058706,0.013966429,4.353058706,0.33263286,4.353058706,0.00134111,4.353058706,0.012625319,,,4.348066667,-0.000397274,,
,250,4.355760867,0.333170943,4.348066667,0.013961652,4.348066667,0.332262022,4.348066667,0.00133295,4.348066667,0.012628702,,,4.343074627,-0.000399489,,
,250,4.350760313,0.33280686,4.343074627,0.013954288,4.343074627,0.331897092,4.343074627,0.001323069,4.343074627,0.012631219,,,4.338082587,-0.000393195,,
,250,4.34575976,0.332449659,4.338082587,0.013944148,4.338082587,0.331538835,4.338082587,0.001311472,4.338082587,0.012632676,,,4.333090547,-0.000377375,,
,250,4.340759207,0.332100111,4.333090547,0.013931114,4.333090547,0.33118802,4.333090547,0.001298196,4.333090547,0.012632917,,,4.328098507,-0.000351015,,
,250,4.335758654,0.331758988,4.328098507,0.013915218,4.328098507,0.330845413,4.328098507,0.001283356,4.328098507,0.012631862,,,4.323106468,-0.000313185,,
,250,4.3307581,0.33142706,4.323106468,0.013896814,4.323106468,0.33051178,4.323106468,0.001267226,4.323106468,0.012629588,,,4.318114428,-0.000263214,,
,250,4.325757547,0.331105098,4.318114428,0.013876633,4.318114428,0.33018789,4.318114428,0.001250268,4.318114428,0.012626365,,,4.313122388,-0.000200569,,
,250,4.320756994,0.330793864,4.313122388,0.013855785,4.313122388,0.329874501,4.313122388,0.001233135,4.313122388,0.01262265,,,4.308130348,-0.0001253,,
,250,4.315756441,0.330493343,4.308130348,0.013835168,4.308130348,0.329571793,4.308130348,0.001216352,4.308130348,0.012618816,,,4.303138308,-3.86E-05,,
,250,4.310755888,0.330202212,4.303138308,0.013814848,4.303138308,0.329278776,4.303138308,0.001199993,4.303138308,0.012614855,,,4.298146269,5.78E-05,,
,250,4.305755334,0.329919022,4.298146269,0.013794783,4.298146269,0.32899404,4.298146269,0.001184068,4.298146269,0.012610715,,,4.293154229,0.000162373,,
,250,4.300754781,0.329642321,4.293154229,0.013775131,4.293154229,0.328716142,4.293154229,0.001168686,4.293154229,0.012606446,,,4.288162189,0.000273349,,
,250,4.295754228,0.329370658,4.288162189,0.013756117,4.288162189,0.328443639,4.288162189,0.001153987,4.288162189,0.01260213,,,4.283170149,0.000389083,,
,250,4.290753675,0.329102585,4.283170149,0.013737967,4.283170149,0.328175087,4.283170149,0.001140116,4.283170149,0.012597851,,,4.278178109,0.000507904,,
,250,4.285753121,0.328836651,4.278178109,0.013720909,4.278178109,0.327909045,4.278178109,0.001127216,4.278178109,0.012593693,,,4.27318607,0.000628142,,
,250,4.280752568,0.328571404,4.27318607,0.013705171,4.27318607,0.327644068,4.27318607,0.00111543,4.27318607,0.01258974,,,4.26819403,0.000748127,,
,250,4.275752015,0.328305396,4.26819403,0.01369098,4.26819403,0.327378715,4.26819403,0.001104903,4.26819403,0.012586077,,,4.26320199,0.000866187,,
,250,4.270751462,0.328037175,4.26320199,0.013678564,4.26320199,0.327111542,4.26320199,0.001095776,4.26320199,0.012582788,,,4.25820995,0.000980653,,
,250,4.265750908,0.327765291,4.25820995,0.013668151,4.25820995,0.326841106,4.25820995,0.001088194,4.25820995,0.012579956,,,4.25321791,0.001089853,,
,250,4.260750355,0.327488294,4.25321791,0.013659968,4.25321791,0.326565965,4.25321791,0.001082301,4.25321791,0.012577667,,,4.248225871,0.001192117,,
,250,4.255749802,0.327204734,4.248225871,0.013654243,4.248225871,0.326284675,4.248225871,0.00107824,4.248225871,0.012576003,,,4.243233831,0.001285775,,
,250,4.250749249,0.32691316,4.243233831,0.013651195,4.243233831,0.325995794,4.243233831,0.001076149,4.243233831,0.012575046,,,4.238241791,0.001369155,,
,250,4.245748696,0.326612122,4.238241791,0.013651008,4.238241791,0.325697878,4.238241791,0.001076151,4.238241791,0.012574857,,,4.233249751,0.001440588,,
,250,4.240748142,0.326300169,4.233249751,0.013653813,4.233249751,0.325389485,4.233249751,0.001078341,4.233249751,0.012575472,,,4.228257711,0.001498406,,
,250,4.235747589,0.325975852,4.228257711,0.013659595,4.228257711,0.325069171,4.228257711,0.001082741,4.228257711,0.012576854,,,4.223265672,0.001540989,,
,250,4.230747036,0.32563772,4.223265672,0.013667972,4.223265672,0.324735495,4.223265672,0.00108919,4.223265672,0.012578783,,,4.218273632,0.001566919,,
,250,4.225746483,0.325284322,4.218273632,0.013678101,4.218273632,0.324387013,4.218273632,0.001097295,4.218273632,0.012580806,,,4.213281592,0.001574902,,
,250,4.220745929,0.324914214,4.213281592,0.01368867,4.213281592,0.324022285,4.213281592,0.00110643,4.213281592,0.01258224,,,4.208289552,0.001564282,,
,250,4.215745376,0.324526842,4.208289552,0.013698537,4.208289552,0.32364051,4.208289552,0.001116035,4.208289552,0.012582502,,,4.203297512,0.00153595,,
,250,4.210744823,0.324123476,4.203297512,0.013707673,4.203297512,0.323242432,4.203297512,0.001126062,4.203297512,0.012581612,,,4.198305473,0.001491479,,
,250,4.20574427,0.323705615,4.198305473,0.013716311,4.198305473,0.322829477,4.198305473,0.001136576,4.198305473,0.012579735,,,4.193313433,0.001432504,,
,250,4.200743716,0.323274755,4.193313433,0.013724419,4.193313433,0.322403134,4.193313433,0.001147509,4.193313433,0.01257691,,,4.188321393,0.001360663,,
,250,4.195743163,0.322832393,4.188321393,0.013731859,4.188321393,0.321964893,4.188321393,0.001158741,4.188321393,0.012573119,,,4.183329353,0.001277591,,
,250,4.19074261,0.322380027,4.183329353,0.013738485,4.183329353,0.321516244,4.183329353,0.001170145,4.183329353,0.01256834,,,4.178337313,0.001184924,,
,250,4.185742057,0.321919154,4.178337313,0.013744151,4.178337313,0.321058674,4.178337313,0.001181597,4.178337313,0.012562554,,,4.173345274,0.001084299,,
,250,4.180741503,0.32145127,4.173345274,0.013748709,4.173345274,0.320593675,4.173345274,0.00119297,4.173345274,0.012555739,,,4.168353234,0.000977351,,
,250,4.17574095,0.320977873,4.168353234,0.013752013,4.168353234,0.320122736,4.168353234,0.00120414,4.168353234,0.012547873,,,4.163361194,0.000865717,,
,250,4.170740397,0.320500459,4.163361194,0.013753915,4.163361194,0.319647345,4.163361194,0.001214979,4.163361194,0.012538936,,,4.158369154,0.000751033,,
,250,4.165739844,0.320020527,4.158369154,0.01375427,4.158369154,0.319168993,4.158369154,0.001225364,4.158369154,0.012528906,,,4.153377114,0.000634935,,
