X,Temp (K),X,M_loop_raw,X,Mf,X,M_grid,X,Mrh,X,Mih,X,Mf_fit,X,M_err,X,Mbf_dot
,250,4.837692751,0.387033918,4.832202588,0.023596742,4.832202588,0.386268714,4.832202588,3.70E-05,4.832202588,0.023559792,,,4.827208064,1.53E-05,,
,250,4.832692609,0.386649929,4.827208064,0.02359437,4.827208064,0.385884578,4.827208064,3.56E-05,4.827208064,0.023558805,,,4.822213539,8.63E-06,,
,250,4.827692467,0.386265622,4.822213539,0.023592943,4.822213539,0.385500306,4.822213539,3.51E-05,4.822213539,0.023557855,,,4.817219014,7.91E-07,,
,250,4.822692326,0.385881083,4.817219014,0.023592556,4.817219014,0.385115972,4.817219014,3.55E-05,4.817219014,0.023557015,,,4.81222449,-8.33E-06,,
,250,4.817692184,0.385496391,4.81222449,0.023593251,4.81222449,0.384731653,4.81222449,3.69E-05,4.81222449,0.023556331,,,4.807229965,-1.88E-05,,
,250,4.812692042,0.385111626,4.807229965,0.023595023,4.807229965,0.384347422,4.807229965,3.92E-05,4.807229965,0.023555825,,,4.802235441,-3.03E-05,,
,250,4.8076919,0.384726861,4.802235441,0.023597819,4.802235441,0.383963353,4.802235441,4.23E-05,4.802235441,0.023555493,,,4.797240916,-4.28E-05,,
,250,4.802691758,0.38434217,4.797240916,0.023601534,4.797240916,0.383579519,4.797240916,4.62E-05,4.797240916,0.023555308,,,4.792246391,-5.59E-05,,
,250,4.797691616,0.383957629,4.792246391,0.023606029,4.792246391,0.383195997,4.792246391,5.08E-05,4.792246391,0.023555223,,,4.787251867,-6.95E-05,,
,250,4.792691474,0.38357331,4.787251867,0.023611162,4.787251867,0.382812859,4.787251867,5.60E-05,4.787251867,0.023555193,,,4.782257342,-8.34E-05,,
,250,4.787691333,0.38318929,4.782257342,0.02361679,4.782257342,0.382430179,4.782257342,6.16E-05,4.782257342,0.02355517,,,4.777262817,-9.73E-05,,
,250,4.782691191,0.382805642,4.777262817,0.023622769,4.777262817,0.382048033,4.777262817,6.77E-05,4.777262817,0.023555105,,,4.772268293,-0.000110996,,
,250,4.777691049,0.382422441,4.772268293,0.023628956,4.772268293,0.381666493,4.772268293,7.40E-05,4.772268293,0.023554952,,,4.767273768,-0.000124316,,
,250,4.772690907,0.38203976,4.767273768,0.023635209,4.767273768,0.381285635,4.767273768,8.05E-05,4.767273768,0.023554663,,,4.762279243,-0.000137021,,
,250,4.767690765,0.381657675,4.762279243,0.023641385,4.762279243,0.380905532,4.762279243,8.72E-05,4.762279243,0.023554191,,,4.757284719,-0.000148893,,
,250,4.762690623,0.38127626,4.757284719,0.023647339,4.757284719,0.380526258,4.757284719,9.39E-05,4.757284719,0.023553488,,,4.752290194,-0.000159715,,
,250,4.757690481,0.380895589,4.752290194,0.02365293,4.752290194,0.380147888,4.752290194,0.000100423,4.752290194,0.023552507,,,4.747295669,-0.000169269,,
,250,4.752690339,0.380515737,4.747295669,0.023658015,4.747295669,0.379770496,4.747295669,0.000106814,4.747295669,0.023551201,,,4.742301145,-0.000177339,,
,250,4.747690198,0.380136777,4.742301145,0.023662456,4.742301145,0.379394155,4.742301145,0.000112931,4.742301145,0.023549524,,,4.73730662,-0.000183707,,
,250,4.742690056,0.379758785,4.73730662,0.023666141,4.73730662,0.379018941,4.73730662,0.000118695,4.73730662,0.023547446,,,4.732312096,-0.000188156,,
,250,4.737689914,0.379381835,4.732312096,0.023668992,4.732312096,0.378644927,4.732312096,0.000124041,4.732312096,0.023544952,,,4.727317571,-0.000190471,,
,250,4.732689772,0.379006001,4.727317571,0.023670974,4.727317571,0.378272184,4.727317571,0.000128928,4.727317571,0.023542046,,,4.722323046,-0.000190475,,
,250,4.72768963,0.378631358,4.722323046,0.023672081,4.722323046,0.377900748,4.722323046,0.000133334,4.722323046,0.023538747,,,4.717328522,-0.000188124,,
,250,4.722689488,0.37825798,4.717328522,0.023672246,4.717328522,0.37753052,4.717328522,0.000137214,4.717328522,0.023535032,,,4.712333997,-0.000183441,,
,250,4.717689346,0.377885926,4.712333997,0.023671406,4.712333997,0.377161333,4.712333997,0.000140535,4.712333997,0.023530871,,,4.707339472,-0.00017652,,
,250,4.712689205,0.377515108,4.707339472,0.023669566,4.707339472,0.376793023,4.707339472,0.000143296,4.707339472,0.02352627,,,4.702344948,-0.000167619,,
,250,4.707689063,0.377145361,4.702344948,0.023666777,4.702344948,0.376425423,4.702344948,0.000145518,4.702344948,0.023521259,,,4.697350423,-0.000157021,,
,250,4.702688921,0.376776519,4.697350423,0.023663126,4.697350423,0.376058368,4.697350423,0.000147242,4.697350423,0.023515883,,,4.692355898,-0.000145014,,
,250,4.697688779,0.376408415,4.692355898,0.023658729,4.692355898,0.375691692,4.692355898,0.000148523,4.692355898,0.023510206,,,4.687361374,-0.000131881,,
,250,4.692688637,0.376040884,4.687361374,0.023653706,4.687361374,0.375325229,4.687361374,0.000149418,4.687361374,0.023504289,,,4.682366849,-0.000117909,,
,250,4.687688495,0.375673758,4.682366849,0.023648177,4.682366849,0.374958814,4.682366849,0.000149982,4.682366849,0.023498196,,,4.677372325,-0.000103383,,
,250,4.682688353,0.375306872,4.677372325,0.023642261,4.677372325,0.37459228,4.677372325,0.000150272,4.677372325,0.023491989,,,4.6723778,-8.86E-05,,
,250,4.677688212,0.374940059,4.6723778,0.023636078,4.6723778,0.374225463,4.6723778,0.000150345,4.6723778,0.023485733,,,4.667383275,-7.38E-05,,
,250,4.67268807,0.374573153,4.667383275,0.023629747,4.667383275,0.373858196,4.667383275,0.000150257,4.667383275,0.023479491,,,4.662388751,-5.93E-05,,
,250,4.667687928,0.374205987,4.662388751,0.023623389,4.662388751,0.373490313,4.662388751,0.000150065,4.662388751,0.023473324,,,4.657394226,-4.54E-05,,
,250,4.662687786,0.373838396,4.657394226,0.023617123,4.657394226,0.373121649,4.657394226,0.000149825,4.657394226,0.023467298,,,4.652399701,-3.24E-05,,
,250,4.657687644,0.373470212,4.652399701,0.023611068,4.652399701,0.372752038,4.652399701,0.000149594,4.652399701,0.023461474,,,4.647405177,-2.06E-05,,
,250,4.652687502,0.37310127,4.647405177,0.023605344,4.647405177,0.372381314,4.647405177,0.000149428,4.647405177,0.023455916,,,4.642410652,-1.02E-05,,
,250,4.64768736,0.372731404,4.642410652,0.023600065,4.642410652,0.372009312,4.642410652,0.000149381,4.642410652,0.023450684,,,4.637416127,-1.48E-06,,
,250,4.642687219,0.372360446,4.637416127,0.023595308,4.637416127,0.371635866,4.637416127,0.000149488,4.637416127,0.02344582,,,4.632421603,5.18E-06,,
,250,4.637687077,0.371988231,4.632421603,0.023591109,4.632421603,0.371260809,4.632421603,0.000149763,4.632421603,0.023441346,,,4.627427078,9.55E-06,,
,250,4.632686935,0.371614593,4.627427078,0.02358745,4.627427078,0.37088398,4.627427078,0.000150195,4.627427078,0.023437255,,,4.622432554,1.14E-05,,
,250,4.627686793,0.371239364,4.622432554,0.02358429,4.622432554,0.370505259,4.622432554,0.000150761,4.622432554,0.023433529,,,4.617438029,1.06E-05,,
,250,4.622686651,0.37086238,4.617438029,0.023581699,4.617438029,0.370124708,4.617438029,0.000151498,4.617438029,0.023430202,,,4.612443504,7.31E-06,,
,250,4.617686509,0.370483492,4.612443504,0.02357977,4.612443504,0.369742488,4.612443504,0.000152456,4.612443504,0.023427314,,,4.60744898,1.53E-06,,
,250,4.612686367,0.370102749,4.60744898,0.023578531,4.60744898,0.369358759,4.60744898,0.000153655,4.60744898,0.023424877,,,4.602454455,-6.53E-06,,
,250,4.607686225,0.36972031,4.602454455,0.023577973,4.602454455,0.36897368,4.602454455,0.000155093,4.602454455,0.02342288,,,4.59745993,-1.66E-05,,
,250,4.602686084,0.369336337,4.59745993,0.023578059,4.59745993,0.368587413,4.59745993,0.000156758,4.59745993,0.023421301,,,4.592465406,-2.86E-05,,
,250,4.597685942,0.36895099,4.592465406,0.023578733,4.592465406,0.368200117,4.592465406,0.000158625,4.592465406,0.023420108,,,4.587470881,-4.22E-05,,
,250,4.5926858,0.36856443,4.587470881,0.023579937,4.587470881,0.367811954,4.587470881,0.00016067,4.587470881,0.023419266,,,4.582476356,-5.71E-05,,
,250,4.587685658,0.368176817,4.582476356,0.023581611,4.582476356,0.367423083,4.582476356,0.000162868,4.582476356,0.023418743,,,4.577481832,-7.33E-05,,
,250,4.582685516,0.367788314,4.577481832,0.023583696,4.577481832,0.367033664,4.577481832,0.000165193,4.577481832,0.023418503,,,4.572487307,-9.04E-05,,
,250,4.577685374,0.367399079,4.572487307,0.023586133,4.572487307,0.366643858,4.572487307,0.00016762,4.572487307,0.023418512,,,4.567492782,-0.000108215,,
,250,4.572685232,0.367009276,4.567492782,0.023588862,4.567492782,0.366253826,4.567492782,0.000170125,4.567492782,0.023418737,,,4.562498258,-0.000126575,,
,250,4.567685091,0.366619064,4.562498258,0.023591825,4.562498258,0.365863727,4.562498258,0.000172681,4.562498258,0.023419144,,,4.557503733,-0.000145235,,
,250,4.562684949,0.366228604,4.557503733,0.023594962,4.557503733,0.365473722,4.557503733,0.000175264,4.557503733,0.023419698,,,4.552509209,-0.000163975,,
,250,4.557684807,0.365838057,4.552509209,0.023598214,4.552509209,0.365083972,4.552509209,0.000177848,4.552509209,0.023420366,,,4.547514684,-0.000182576,,
,250,4.552684665,0.365447584,4.547514684,0.023601522,4.547514684,0.364694636,4.547514684,0.000180409,4.547514684,0.023421113,,,4.542520159,-0.000200817,,
,250,4.547684523,0.365057346,4.542520159,0.023604829,4.542520159,0.364305875,4.542520159,0.000182923,4.542520159,0.023421906,,,4.537525635,-0.00021848,,
,250,4.542684381,0.364667504,4.537525635,0.023608097,4.537525635,0.363917849,4.537525635,0.000185374,4.537525635,0.023422723,,,4.53253111,-0.000235346,,
,250,4.537684239,0.364278218,4.53253111,0.023611317,4.53253111,0.363530719,4.53253111,0.000187763,4.53253111,0.023423554,,,4.527536585,-0.000251194,,
,250,4.532684098,0.36388965,4.527536585,0.023614509,4.527536585,0.363144644,4.527536585,0.000190104,4.527536585,0.023424405,,,4.522542061,-0.000265825,,
,250,4.527683956,0.36350196,4.522542061,0.023617706,4.522542061,0.362759765,4.522542061,0.000192418,4.522542061,0.023425287,,,4.517547536,-0.000279146,,
,250,4.522683814,0.363115309,4.517547536,0.023620867,4.517547536,0.362376117,4.517547536,0.000194687,4.517547536,0.02342618,,,4.512553011,-0.00029114,,
,250,4.517683672,0.362729852,4.512553011,0.023623904,4.512553011,0.361993656,4.512553011,0.000196866,4.512553011,0.023427038,,,4.507558487,-0.000301798,,
,250,4.51268353,0.362345633,4.507558487,0.023626757,4.507558487,0.361612335,4.507558487,0.000198926,4.507558487,0.023427832,,,4.502563962,-0.000311122,,
,250,4.507683388,0.361962609,4.502563962,0.023629381,4.502563962,0.36123211,4.502563962,0.000200844,4.502563962,0.023428537,,,4.497569438,-0.000319119,,
,250,4.502683246,0.361580734,4.497569438,0.023631733,4.497569438,0.360852933,4.497569438,0.000202599,4.497569438,0.023429134,,,4.492574913,-0.000325794,,
,250,4.497683105,0.361199962,4.492574913,0.023633772,4.492574913,0.360474758,4.492574913,0.000204171,4.492574913,0.023429601,,,4.487580388,-0.000331155,,
,250,4.492682963,0.360820245,4.487580388,0.023635459,4.487580388,0.360097539,4.487580388,0.00020554,4.487580388,0.023429919,,,4.482585864,-0.000335206,,
,250,4.487682821,0.360441538,4.482585864,0.023636754,4.482585864,0.35972123,4.482585864,0.000206688,4.482585864,0.023430067,,,4.477591339,-0.000337956,,
,250,4.482682679,0.360063795,4.477591339,0.023637617,4.477591339,0.359345785,4.477591339,0.000207593,4.477591339,0.023430024,,,4.472596814,-0.000339411,,
,250,4.477682537,0.359686968,4.472596814,0.023638009,4.472596814,0.358971157,4.472596814,0.000208237,4.472596814,0.023429772,,,4.46760229,-0.000339576,,
,250,4.472682395,0.359311012,4.46760229,0.023637889,4.46760229,0.358597301,4.46760229,0.000208599,4.46760229,0.02342929,,,4.462607765,-0.000338458,,
,250,4.467682253,0.358935881,4.462607765,0.023637218,4.462607765,0.358224171,4.462607765,0.00020866,4.462607765,0.023428558,,,4.45761324,-0.000336064,,
,250,4.462682111,0.358561527,4.45761324,0.023635956,4.45761324,0.357851719,4.45761324,0.000208401,4.45761324,0.023427555,,,4.452618716,-0.0003324,,
,250,4.45768197,0.358187906,4.452618716,0.023634063,4.452618716,0.3574799,4.452618716,0.000207801,4.452618716,0.023426263,,,4.447624191,-0.000327472,,
,250,4.452681828,0.35781497,4.447624191,0.0236315,4.447624191,0.357108669,4.447624191,0.000206841,4.447624191,0.023424659,,,4.442629667,-0.000321287,,
,250,4.447681686,0.357442672,4.442629667,0.023628227,4.442629667,0.356737977,4.442629667,0.000205502,4.442629667,0.023422726,,,4.437635142,-0.000313851,,
,250,4.442681544,0.357070968,4.437635142,0.023624208,4.437635142,0.356367781,4.437635142,0.000203764,4.437635142,0.023420443,,,4.432640617,-0.000305171,,
,250,4.437681402,0.35669981,4.432640617,0.023619408,4.432640617,0.355998032,4.432640617,0.000201613,4.432640617,0.023417795,,,4.427646093,-0.000295253,,
,250,4.43268126,0.356329152,4.427646093,0.023613805,4.427646093,0.355628686,4.427646093,0.000199036,4.427646093,0.023414769,,,4.422651568,-0.000284105,,
,250,4.427681118,0.355958948,4.422651568,0.023607391,4.422651568,0.355259693,4.422651568,0.000196031,4.422651568,0.02341136,,,4.417657043,-0.000271751,,
,250,4.422680977,0.355589152,4.417657043,0.023600174,4.417657043,0.354890992,4.417657043,0.000192617,4.417657043,0.023407557,,,4.412662519,-0.00025823,,
,250,4.417680835,0.355219716,4.412662519,0.023592173,4.412662519,0.354522502,4.412662519,0.000188831,4.412662519,0.023403342,,,4.407667994,-0.000243599,,
,250,4.412680693,0.354850579,4.407667994,0.023583435,4.407667994,0.354154144,4.407667994,0.000184727,4.407667994,0.023398708,,,4.402673469,-0.000228014,,
,250,4.407680551,0.354481662,4.402673469,0.023574032,4.402673469,0.353785839,4.402673469,0.00018037,4.402673469,0.023393662,,,4.397678945,-0.000211676,,
,250,4.402680409,0.354112885,4.397678945,0.02356406,4.397678945,0.353417507,4.397678945,0.000175836,4.397678945,0.023388224,,,4.39268442,-0.000194788,,
,250,4.397680267,0.353744167,4.39268442,0.023553637,4.39268442,0.353049068,4.39268442,0.000171214,4.39268442,0.023382422,,,4.387689895,-0.000177554,,
,250,4.392680125,0.35337543,4.387689895,0.023542885,4.387689895,0.352680442,4.387689895,0.000166595,4.387689895,0.02337629,,,4.382695371,-0.000160179,,
,250,4.387679984,0.353006592,4.382695371,0.023531929,4.382695371,0.352311549,4.382695371,0.00016207,4.382695371,0.023369859,,,4.377700846,-0.000142866,,
,250,4.382679842,0.352637574,4.377700846,0.023520893,4.377700846,0.35194231,4.377700846,0.00015773,4.377700846,0.023363164,,,4.372706322,-0.00012582,,
,250,4.3776797,0.352268296,4.372706322,0.023509903,4.372706322,0.351572646,4.372706322,0.000153667,4.372706322,0.023356236,,,4.367711797,-0.000109245,,
,250,4.372679558,0.351898677,4.367711797,0.023499082,4.367711797,0.351202475,4.367711797,0.000149972,4.367711797,0.02334911,,,4.362717272,-9.33E-05,,
,250,4.367679416,0.351528639,4.362717272,0.023488555,4.362717272,0.350831719,4.362717272,0.000146737,4.362717272,0.023341817,,,4.357722748,-7.83E-05,,
,250,4.362679274,0.3511581,4.357722748,0.023478445,4.357722748,0.350460298,4.357722748,0.000144054,4.357722748,0.023334391,,,4.352728223,-6.44E-05,,
,250,4.357679132,0.350786981,4.352728223,0.023468878,4.352728223,0.350088132,4.352728223,0.000142013,4.352728223,0.023326866,,,4.347733698,-5.17E-05,,
,250,4.352678991,0.350415202,4.347733698,0.023459978,4.347733698,0.349715141,4.347733698,0.000140706,4.347733698,0.023319273,,,4.342739174,-4.06E-05,,
,250,4.347678849,0.350042682,4.342739174,0.023451869,4.342739174,0.349341246,4.342739174,0.000140224,4.342739174,0.023311645,,,4.337744649,-3.11E-05,,
,250,4.342678707,0.349669342,4.337744649,0.02344466,4.337744649,0.348966367,4.337744649,0.000140651,4.337744649,0.023304009,,,4.332750124,-2.36E-05,,
,250,4.337678565,0.349295102,4.332750124,0.02343844,4.332750124,0.348590424,4.332750124,0.000142061,4.332750124,0.023296379,,,4.3277556,-1.81E-05,,
,250,4.332678423,0.348919882,4.3277556,0.023433266,4.3277556,0.348213338,4.3277556,0.000144512,4.3277556,0.023288754,,,4.322761075,-1.49E-05,,
,250,4.327678281,0.348543601,4.322761075,0.023429154,4.322761075,0.347835035,4.322761075,0.000148036,4.322761075,0.023281119,,,4.317766551,-1.42E-05,,
,250,4.322678139,0.34816618,4.317766551,0.023426141,4.317766551,0.34745552,4.317766551,0.000152629,4.317766551,0.023273512,,,4.312772026,-1.59E-05,,
,250,4.317677998,0.347787541,4.312772026,0.023424293,4.312772026,0.347074888,4.312772026,0.000158248,4.312772026,0.023266045,,,4.307777501,-2.01E-05,,
,250,4.312677856,0.34740768,4.307777501,0.023423627,4.307777501,0.346693237,4.307777501,0.00016482,4.307777501,0.023258806,,,4.302782977,-2.66E-05,,
,250,4.307677714,0.347026691,4.302782977,0.02342411,4.302782977,0.346310669,4.302782977,0.000172249,4.302782977,0.023251861,,,4.297788452,-3.52E-05,,
,250,4.302677572,0.346644675,4.297788452,0.023425678,4.297788452,0.345927284,4.297788452,0.00018042,4.297788452,0.023245258,,,4.292793927,-4.57E-05,,
,250,4.29767743,0.346261733,4.292793927,0.023428236,4.292793927,0.345543181,4.292793927,0.000189207,4.292793927,0.02323903,,,4.287799403,-5.79E-05,,
,250,4.292677288,0.345877965,4.287799403,0.023431679,4.287799403,0.345158461,4.287799403,0.000198474,4.287799403,0.023233205,,,4.282804878,-7.17E-05,,
,250,4.287677146,0.345493471,4.282804878,0.0234359,4.282804878,0.344773224,4.282804878,0.000208088,4.282804878,0.023227812,,,4.277810353,-8.67E-05,,
,250,4.282677004,0.345108352,4.277810353,0.023440792,4.277810353,0.344387571,4.277810353,0.000217915,4.277810353,0.023222877,,,4.272815829,-0.000102816,,
,250,4.277676863,0.344722709,4.272815829,0.023446248,4.272815829,0.344001601,4.272815829,0.00022782,4.272815829,0.023218428,,,4.267821304,-0.000119815,,
,250,4.272676721,0.344336642,4.267821304,0.023452163,4.267821304,0.343615414,4.267821304,0.00023767,4.267821304,0.023214493,,,4.262826779,-0.000137489,,
,250,4.267676579,0.343950252,4.262826779,0.02345843,4.262826779,0.343229112,4.262826779,0.00024733,4.262826779,0.0232111,,,4.257832255,-0.000155631,,
,250,4.262676437,0.343563639,4.257832255,0.023464942,4.257832255,0.342842794,4.257832255,0.000256667,4.257832255,0.023208275,,,4.25283773,-0.000174033,,
,250,4.257676295,0.343176903,4.25283773,0.023471593,4.25283773,0.34245656,4.25283773,0.000265546,4.25283773,0.023206047,,,4.247843206,-0.00019249,,
,250,4.252676153,0.342790146,4.247843206,0.023478276,4.247843206,0.342070511,4.247843206,0.000273832,4.247843206,0.023204444,,,4.242848681,-0.000210794,,
,250,4.247676011,0.342403468,4.242848681,0.023484885,4.242848681,0.341684747,4.242848681,0.000281392,4.242848681,0.023203492,,,4.237854156,-0.00022874,,
,250,4.24267587,0.342016969,4.237854156,0.02349132,4.237854156,0.341299367,4.237854156,0.000288096,4.237854156,0.023203224,,,4.232859632,-0.000246119,,
,250,4.237675728,0.34163075,4.232859632,0.023497497,4.232859632,0.340914473,4.232859632,0.00029382,4.232859632,0.023203677,,,4.227865107,-0.000262726,,
,250,4.232675586,0.341244911,4.227865107,0.023503347,4.227865107,0.340530164,4.227865107,0.000298449,4.227865107,0.023204898,,,4.222870582,-0.000278356,,
,250,4.227675444,0.340859554,4.222870582,0.023508824,4.222870582,0.340146537,4.222870582,0.000301884,4.222870582,0.02320694,,,4.217876058,-0.00029285,,
,250,4.222675302,0.340474777,4.217876058,0.023513868,4.217876058,0.339763646,4.217876058,0.000304091,4.217876058,0.023209777,,,4.212881533,-0.000306103,,
,250,4.21767516,0.340090682,4.212881533,0.023518394,4.212881533,0.33938149,4.212881533,0.00030512,4.212881533,0.023213274,,,4.207887008,-0.000318022,,
,250,4.212675018,0.339707325,4.207887008,0.023522343,4.207887008,0.339000061,4.207887008,0.000305045,4.207887008,0.023217299,,,4.202892484,-0.000328578,,
,250,4.207674877,0.339324704,4.202892484,0.023525681,4.202892484,0.338619355,4.202892484,0.000303949,4.202892484,0.023221732,,,4.197897959,-0.000337773,,
,250,4.202674735,0.338942813,4.197897959,0.023528388,4.197897959,0.338239363,4.197897959,0.000301924,4.197897959,0.023226464,,,4.192903435,-0.000345616,,
,250,4.197674593,0.338561645,4.192903435,0.023530461,4.192903435,0.33786008,4.192903435,0.000299071,4.192903435,0.02323139,,,4.18790891,-0.000352114,,
,250,4.192674451,0.338181195,4.18790891,0.0235319,4.18790891,0.337481501,4.18790891,0.000295491,4.18790891,0.023236409,,,4.182914385,-0.000357275,,
,250,4.187674309,0.337801455,4.182914385,0.023532706,4.182914385,0.337103618,4.182914385,0.000291286,4.182914385,0.023241421,,,4.177919861,-0.000361108,,
,250,4.182674167,0.33742242,4.177919861,0.023532883,4.177919861,0.336726425,4.177919861,0.000286559,4.177919861,0.023246324,,,4.172925336,-0.00036362,,
,250,4.177674025,0.337044084,4.172925336,0.023532431,4.172925336,0.336349917,4.172925336,0.000281413,4.172925336,0.023251018,,,4.167930811,-0.00036482,,
,250,4.172673884,0.33666644,4.167930811,0.023531353,4.167930811,0.335974086,4.167930811,0.00027595,4.167930811,0.023255403,,,4.162936287,-0.000364715,,
,250,4.167673742,0.336289481,4.162936287,0.023529649,4.162936287,0.335598927,4.162936287,0.000270272,4.162936287,0.023259377,,,4.157941762,-0.000363313,,
